iter	Passed	Remaining
3222	63709	35125
3223	63731	35107
3224	63755	35090
3225	63780	35073
3226	63805	35056
3227	63834	35041
3228	63856	35023
3229	63884	35007
3230	63908	34990
3231	63934	34973
3232	63958	34956
3233	63985	34940
3234	64008	34922
3235	64032	34904
3236	64057	34888
3237	64081	34870
3238	64107	34854
3239	64135	34839
3240	64159	34821
3241	64185	34804
3242	64211	34788
3243	64238	34772
3244	64261	34754
3245	64289	34739
3246	64311	34720
3247	64336	34703
3248	64359	34685
3249	64387	34670
3250	64413	34653
3251	64438	34636
3252	64461	34618
3253	64483	34599
3254	64504	34580
3255	64531	34564
3256	64553	34545
3257	64580	34530
3258	64601	34511
3259	64624	34493
3260	64648	34475
3261	64674	34458
3262	64697	34440
3263	64722	34423
3264	64743	34404
3265	64768	34387
3266	64793	34370
3267	64820	34354
3268	64843	34336
3269	64866	34317
3270	64891	34300
3271	64919	34285
3272	64939	34265
3273	64963	34247
3274	64988	34230
3275	65009	34211
3276	65036	34195
3277	65060	34177
3278	65085	34160
3279	65110	34143
3280	65137	34127
3281	65160	34108
3282	65187	34092
3283	65217	34078
3284	65242	34060
3285	65268	34044
3286	65292	34026
3287	65322	34012
3288	65346	33994
3289	65374	33979
3290	65401	33962
3291	65425	33945
3292	65448	33926
3293	65471	33908
3294	65494	33890
3295	65517	33871
3296	65544	33855
3297	65577	33842
3298	65598	33823
3299	65622	33805
3300	65653	33791
3301	65677	33773
3302	65701	33755
3303	65730	33740
3304	65756	33723
3305	65780	33705
3306	65803	33687
3307	65829	33670
3308	65850	33651
3309	65873	33633
3310	65897	33615
3311	65927	33600
3312	65951	33582
3313	65982	33568
3314	66004	33549
3315	66026	33530
3316	66049	33512
3317	66075	33496
3318	66096	33476
3319	66118	33457
3320	66138	33437
3321	66162	33419
3322	66188	33402
3323	66210	33384
3324	66229	33363
3325	66250	33344
3326	66277	33327
3327	66298	33308
3328	66324	33291
3329	66344	33271
3330	66371	33255
3331	66392	33236
3332	66421	33220
3333	66446	33203
3334	66471	33185
3335	66494	33167
3336	66518	33149
3337	66544	33132
3338	66573	33117
3339	66596	33098
3340	66619	33080
3341	66643	33062
3342	66670	33046
3343	66690	33026
3344	66715	33008
3345	66737	32989
3346	66769	32975
3347	66791	32957
3348	66815	32938
3349	66842	32922
3350	66869	32905
3351	66890	32886
3352	66911	32867
3353	66929	32846
3354	66947	32825
3355	66965	32804
3356	66982	32783
3357	66998	32760
3358	67015	32739
3359	67030	32717
3360	67047	32695
3361	67068	32676
3362	67091	32657
3363	67110	32637
3364	67130	32617
3365	67148	32596
3366	67169	32577
3367	67184	32555
3368	67203	32534
3369	67219	32512
3370	67234	32490
3371	67252	32469
3372	67270	32448
3373	67287	32427
3374	67305	32406
3375	67323	32385
3376	67339	32363
3377	67358	32343
3378	67375	32321
3379	67393	32301
3380	67413	32281
3381	67427	32258
3382	67444	32236
3383	67466	32218
3384	67482	32196
3385	67499	32174
3386	67516	32153
3387	67536	32133
3388	67557	32114
3389	67572	32092
3390	67590	32071
3391	67609	32050
3392	67625	32028
3393	67642	32007
3394	67659	31986
3395	67674	31963
3396	67688	31941
3397	67706	31920
3398	67721	31898
3399	67738	31876
3400	67755	31855
3401	67772	31834
3402	67788	31812
3403	67804	31790
3404	67819	31768
3405	67837	31747
3406	67852	31725
3407	67869	31704
3408	67884	31682
3409	67901	31660
3410	67917	31638
3411	67930	31615
3412	67945	31593
3413	67965	31574
3414	67980	31551
3415	67998	31530
3416	68015	31509
3417	68031	31487
3418	68051	31467
3419	68067	31446
3420	68082	31424
3421	68102	31404
3422	68116	31381
3423	68129	31358
3424	68148	31338
3425	68164	31316
3426	68178	31294
3427	68197	31273
3428	68213	31252
3429	68229	31230
3430	68247	31209
3431	68263	31188
3432	68278	31165
3433	68295	31144
3434	68311	31123
3435	68326	31100
3436	68342	31079
3437	68361	31058
3438	68375	31036
3439	68390	31014
3440	68410	30994
3441	68425	30972
3442	68443	30951
3443	68459	30930
3444	68474	30907
3445	68492	30887
3446	68506	30864
3447	68523	30843
3448	68540	30822
3449	68553	30799
3450	68572	30779
3451	68591	30758
3452	68606	30736
3453	68622	30715
3454	68637	30693
3455	68654	30672
3456	68673	30651
3457	68690	30630
3458	68709	30610
3459	68730	30591
3460	68753	30572
3461	68771	30551
3462	68789	30531
3463	68803	30508
3464	68819	30487
3465	68839	30467
3466	68853	30444
3467	68866	30421
3468	68882	30400
3469	68899	30379
3470	68915	30357
3471	68929	30335
3472	68948	30315
3473	68964	30293
3474	68979	30271
3475	68999	30251
3476	69015	30230
3477	69030	30208
3478	69052	30189
3479	69066	30166
3480	69083	30146
3481	69103	30126
3482	69118	30103
3483	69134	30082
3484	69150	30061
3485	69165	30039
3486	69186	30019
3487	69203	29998
3488	69219	29977
3489	69236	29956
3490	69252	29934
3491	69267	29912
3492	69283	29891
3493	69299	29869
3494	69314	29847
3495	69335	29828
3496	69351	29807
3497	69366	29785
3498	69381	29763
3499	69400	29743
3500	69415	29721
3501	69437	29702
3502	69454	29681
3503	69469	29659
3504	69488	29639
3505	69505	29618
3506	69520	29596
3507	69540	29576
3508	69557	29555
3509	69572	29533
3510	69588	29512
3511	69604	29490
3512	69618	29468
3513	69633	29446
3514	69654	29427
3515	69671	29406
3516	69692	29386
3517	69707	29365
3518	69721	29342
3519	69739	29322
3520	69755	29300
3521	69769	29278
3522	69785	29257
3523	69800	29235
3524	69816	29213
3525	69836	29194
3526	69853	29173
3527	69868	29151
3528	69889	29132
3529	69905	29110
3530	69919	29088
3531	69937	29068
3532	69954	29047
3533	69969	29025
3534	69988	29005
3535	70005	28984
3536	70018	28961
3537	70034	28940
3538	70049	28918
3539	70064	28896
3540	70081	28875
3541	70096	28854
3542	70112	28832
3543	70127	28810
3544	70147	28790
3545	70162	28769
3546	70178	28748
3547	70196	28727
3548	70213	28706
3549	70231	28685
3550	70248	28665
3551	70264	28644
3552	70283	28623
3553	70303	28603
3554	70318	28582
3555	70335	28561
3556	70351	28540
3557	70365	28518
3558	70383	28497
3559	70401	28476
3560	70420	28456
3561	70437	28436
3562	70452	28414
3563	70467	28392
3564	70485	28372
3565	70502	28351
3566	70515	28328
3567	70534	28308
3568	70550	28287
3569	70565	28265
3570	70585	28246
3571	70601	28224
3572	70617	28203
3573	70635	28182
3574	70651	28161
3575	70669	28141
3576	70686	28120
3577	70699	28098
3578	70715	28076
3579	70732	28055
3580	70747	28034
3581	70760	28012
3582	70782	27992
3583	70798	27971
3584	70814	27950
3585	70832	27930
3586	70851	27909
3587	70867	27888
3588	70884	27867
3589	70899	27846
3590	70918	27826
3591	70936	27805
3592	70953	27785
3593	70972	27764
3594	70986	27743
3595	71001	27721
3596	71017	27700
3597	71038	27681
3598	71055	27660
3599	71072	27639
3600	71088	27618
3601	71103	27596
3602	71126	27578
3603	71141	27556
3604	71156	27535
3605	71174	27514
3606	71190	27493
3607	71204	27471
3608	71220	27450
3609	71235	27428
3610	71250	27406
3611	71264	27385
3612	71282	27364
3613	71299	27343
3614	71313	27322
3615	71333	27302
3616	71350	27281
3617	71367	27261
3618	71383	27239
3619	71400	27219
3620	71418	27198
3621	71436	27178
3622	71454	27157
3623	71475	27138
3624	71491	27117
3625	71511	27097
3626	71532	27078
3627	71548	27057
3628	71567	27037
3629	71581	27015
3630	71597	26994
3631	71615	26974
3632	71632	26953
3633	71648	26932
3634	71666	26911
3635	71684	26891
3636	71701	26870
3637	71718	26850
3638	71736	26829
3639	71756	26810
3640	71775	26789
3641	71790	26768
3642	71807	26747
3643	71826	26727
3644	71846	26708
3645	71877	26692
3646	71904	26675
3647	71934	26660
3648	71956	26640
3649	71984	26624
3650	72004	26604
3651	72035	26589
3652	72058	26570
3653	72082	26552
3654	72104	26533
3655	72133	26517
3656	72157	26499
3657	72178	26479
3658	72202	26461
3659	72228	26444
3660	72250	26425
3661	72277	26408
3662	72306	26391
3663	72326	26372
3664	72349	26353
3665	72375	26336
3666	72398	26317
3667	72427	26301
3668	72449	26282
3669	72476	26265
3670	72500	26247
3671	72532	26231
3672	72558	26214
3673	72582	26196
3674	72605	26177
3675	72630	26159
3676	72653	26141
3677	72678	26123
3678	72701	26104
3679	72730	26088
3680	72748	26067
3681	72770	26048
3682	72791	26029
3683	72815	26011
3684	72840	25993
3685	72864	25975
3686	72894	25958
3687	72917	25940
3688	72939	25921
3689	72965	25903
3690	72984	25883
3691	73013	25867
3692	73036	25848
3693	73061	25830
3694	73085	25812
3695	73111	25794
3696	73133	25775
3697	73156	25757
3698	73182	25739
3699	73207	25721
3700	73231	25703
3701	73256	25685
3702	73279	25666
3703	73300	25647
3704	73323	25628
3705	73347	25610
3706	73372	25592
3707	73395	25573
3708	73428	25558
3709	73448	25538
3710	73473	25520
3711	73494	25501
3712	73523	25484
3713	73543	25464
3714	73566	25446
3715	73588	25427
3716	73612	25408
3717	73635	25390
3718	73663	25373
3719	73688	25355
3720	73713	25337
3721	73736	25318
3722	73765	25301
3723	73790	25283
3724	73816	25266
3725	73840	25247
3726	73874	25232
3727	73900	25214
3728	73924	25196
3729	73948	25178
3730	73969	25158
3731	73998	25142
3732	74025	25124
3733	74047	25105
3734	74074	25088
3735	74097	25069
3736	74119	25050
3737	74140	25030
3738	74164	25012
3739	74193	24995
3740	74221	24978
3741	74250	24961
3742	74277	24944
3743	74303	24926
3744	74325	24907
3745	74348	24888
3746	74374	24870
3747	74393	24850
3748	74418	24832
3749	74442	24814
3750	74465	24795
3751	74486	24775
3752	74514	24758
3753	74538	24740
3754	74564	24722
3755	74583	24702
3756	74610	24684
3757	74632	24665
3758	74653	24646
3759	74678	24628
3760	74706	24610
3761	74732	24592
3762	74763	24576
3763	74783	24557
3764	74807	24538
3765	74831	24519
3766	74854	24501
3767	74877	24482
3768	74900	24463
3769	74924	24444
3770	74955	24428
3771	74978	24409
3772	75004	24391
3773	75034	24375
3774	75060	24357
3775	75084	24338
3776	75107	24320
3777	75130	24301
3778	75156	24283
3779	75180	24264
3780	75205	24246
3781	75227	24227
3782	75251	24208
3783	75276	24190
3784	75299	24171
3785	75327	24154
3786	75360	24138
3787	75383	24119
3788	75410	24101
3789	75432	24082
3790	75455	24063
3791	75483	24046
3792	75505	24027
3793	75533	24009
3794	75558	23991
3795	75576	23970
3796	75595	23950
3797	75611	23929
3798	75626	23908
3799	75642	23887
3800	75659	23866
3801	75674	23844
3802	75693	23824
3803	75709	23803
3804	75724	23782
3805	75740	23760
3806	75761	23741
3807	75779	23720
3808	75800	23701
3809	75814	23679
3810	75833	23659
3811	75854	23639
3812	75870	23618
3813	75889	23598
3814	75905	23577
3815	75920	23556
3816	75939	23535
3817	75957	23515
3818	75978	23495
3819	75995	23475
3820	76011	23453
3821	76029	23433
3822	76049	23413
3823	76064	23392
3824	76079	23370
3825	76097	23350
3826	76115	23329
3827	76130	23308
3828	76151	23288
3829	76167	23267
3830	76183	23246
3831	76199	23225
3832	76217	23205
3833	76240	23186
3834	76257	23165
3835	76275	23145
3836	76293	23124
3837	76308	23103
3838	76324	23082
3839	76342	23061
3840	76357	23040
3841	76374	23019
3842	76394	22999
3843	76410	22978
3844	76426	22957
3845	76443	22937
3846	76461	22916
3847	76477	22895
3848	76494	22874
3849	76511	22854
3850	76530	22833
3851	76548	22813
3852	76566	22792
3853	76581	22771
3854	76598	22750
3855	76615	22730
3856	76633	22710
3857	76649	22688
3858	76664	22667
3859	76682	22647
3860	76701	22626
3861	76717	22606
3862	76737	22586
3863	76751	22564
3864	76767	22543
3865	76785	22523
3866	76802	22502
3867	76819	22481
3868	76837	22461
3869	76854	22440
3870	76870	22419
3871	76890	22399
3872	76906	22378
3873	76922	22357
3874	76939	22337
3875	76955	22316
3876	76974	22296
3877	76994	22276
3878	77010	22255
3879	77029	22235
3880	77047	22215
3881	77064	22194
3882	77084	22174
3883	77099	22153
3884	77114	22131
3885	77131	22111
3886	77146	22090
3887	77163	22069
3888	77183	22049
3889	77198	22028
3890	77212	22006
3891	77231	21986
3892	77246	21965
3893	77261	21944
3894	77278	21923
3895	77294	21902
3896	77310	21881
3897	77330	21862
3898	77345	21840
3899	77361	21819
3900	77379	21799
3901	77395	21778
3902	77409	21757
3903	77426	21736
3904	77442	21715
3905	77457	21694
3906	77472	21673
3907	77488	21652
3908	77506	21632
3909	77530	21613
3910	77548	21593
3911	77563	21571
3912	77581	21551
3913	77597	21530
3914	77614	21510
3915	77633	21490
3916	77650	21469
3917	77668	21448
3918	77685	21428
3919	77703	21408
3920	77717	21386
3921	77734	21365
3922	77753	21346
3923	77768	21324
3924	77791	21305
3925	77808	21285
3926	77827	21265
3927	77844	21244
3928	77860	21223
3929	77878	21203
3930	77896	21183
3931	77910	21161
3932	77927	21141
3933	77943	21120
3934	77957	21099
3935	77975	21078
3936	77993	21058
3937	78010	21037
3938	78030	21018
3939	78045	20997
3940	78063	20976
3941	78081	20956
3942	78100	20936
3943	78118	20916
3944	78136	20895
3945	78152	20875
3946	78167	20853
3947	78186	20833
3948	78200	20812
3949	78216	20791
3950	78233	20771
3951	78249	20750
3952	78271	20731
3953	78287	20710
3954	78303	20689
3955	78320	20669
3956	78337	20648
3957	78352	20627
3958	78370	20607
3959	78386	20586
3960	78403	20565
3961	78418	20544
3962	78436	20524
3963	78451	20503
3964	78466	20482
3965	78483	20461
3966	78499	20441
3967	78515	20420
3968	78536	20400
3969	78552	20380
3970	78570	20359
3971	78585	20338
3972	78600	20317
3973	78616	20296
3974	78632	20276
3975	78647	20255
3976	78661	20234
3977	78677	20213
3978	78691	20192
3979	78708	20171
3980	78723	20150
3981	78738	20129
3982	78755	20109
3983	78775	20089
3984	78790	20068
3985	78807	20047
3986	78825	20027
3987	78841	20007
3988	78855	19985
3989	78874	19965
3990	78889	19944
3991	78904	19923
3992	78923	19903
3993	78939	19883
3994	78955	19862
3995	78973	19842
3996	78992	19822
3997	79009	19801
3998	79026	19781
3999	79043	19760
4000	79058	19739
4001	79075	19719
4002	79091	19698
4003	79108	19678
4004	79128	19658
4005	79143	19637
4006	79158	19616
4007	79175	19596
4008	79192	19575
4009	79209	19555
4010	79230	19535
4011	79246	19515
4012	79262	19494
4013	79279	19474
4014	79295	19453
4015	79314	19433
4016	79329	19412
4017	79343	19391
4018	79359	19370
4019	79379	19351
4020	79395	19330
4021	79413	19310
4022	79429	19289
4023	79444	19268
4024	79467	19249
4025	79493	19231
4026	79519	19213
4027	79539	19193
4028	79555	19173
4029	79575	19153
4030	79594	19133
4031	79612	19113
4032	79630	19093
4033	79648	19073
4034	79666	19052
4035	79685	19032
4036	79700	19012
4037	79718	18991
4038	79738	18972
4039	79753	18951
4040	79774	18931
4041	79792	18911
4042	79812	18892
4043	79828	18871
4044	79844	18850
4045	79866	18831
4046	79884	18811
4047	79898	18790
4048	79915	18770
4049	79932	18749
4050	79948	18728
4051	79967	18709
4052	79983	18688
4053	80000	18668
4054	80023	18649
4055	80039	18628
4056	80059	18608
4057	80075	18588
4058	80089	18567
4059	80110	18547
4060	80129	18527
4061	80145	18507
4062	80168	18488
4063	80185	18467
4064	80200	18447
4065	80217	18426
4066	80233	18406
4067	80247	18385
4068	80265	18365
4069	80279	18343
4070	80298	18324
4071	80317	18304
4072	80335	18284
4073	80351	18263
4074	80369	18243
4075	80384	18222
4076	80399	18201
4077	80416	18181
4078	80434	18161
4079	80453	18141
4080	80470	18121
4081	80485	18100
4082	80507	18081
4083	80527	18061
4084	80548	18042
4085	80575	18023
4086	80599	18005
4087	80621	17986
4088	80648	17967
4089	80673	17949
4090	80694	17929
4091	80719	17911
4092	80740	17892
4093	80768	17874
4094	80798	17856
4095	80824	17838
4096	80849	17819
4097	80871	17800
4098	80897	17782
4099	80925	17764
4100	80947	17744
4101	80970	17725
4102	80990	17706
4103	81015	17687
4104	81035	17667
4105	81058	17648
4106	81080	17629
4107	81103	17610
4108	81129	17592
4109	81154	17573
4110	81180	17555
4111	81203	17536
4112	81227	17517
4113	81251	17498
4114	81281	17480
4115	81312	17463
4116	81342	17446
4117	81374	17428
4118	81400	17410
4119	81431	17393
4120	81462	17375
4121	81489	17357
4122	81523	17340
4123	81554	17323
4124	81583	17305
4125	81617	17288
4126	81640	17269
4127	81673	17252
4128	81700	17234
4129	81725	17215
4130	81762	17199
4131	81785	17180
4132	81814	17162
4133	81844	17145
4134	81875	17127
4135	81905	17109
4136	81932	17091
4137	81958	17073
4138	81984	17054
4139	82019	17037
4140	82049	17020
4141	82078	17002
4142	82112	16985
4143	82138	16966
4144	82166	16948
4145	82195	16930
4146	82226	16913
4147	82255	16895
4148	82282	16876
4149	82312	16859
4150	82336	16840
4151	82364	16822
4152	82398	16805
4153	82423	16786
4154	82451	16768
4155	82480	16750
4156	82514	16733
4157	82539	16714
4158	82568	16696
4159	82604	16679
4160	82631	16661
4161	82663	16643
4162	82693	16626
4163	82719	16607
4164	82751	16590
4165	82778	16571
4166	82808	16553
4167	82835	16535
4168	82864	16517
4169	82897	16499
4170	82927	16482
4171	82957	16464
4172	82984	16445
4173	83017	16428
4174	83046	16410
4175	83075	16392
4176	83105	16374
4177	83134	16356
4178	83165	16338
4179	83193	16320
4180	83222	16302
4181	83248	16283
4182	83280	16265
4183	83311	16248
4184	83335	16228
4185	83364	16210
4186	83395	16193
4187	83421	16174
4188	83449	16155
4189	83481	16138
4190	83513	16120
4191	83556	16105
4192	83594	16088
4193	83645	16074
4194	83687	16059
4195	83729	16043
4196	83772	16027
4197	83811	16011
4198	83842	15993
4199	83873	15975
4200	83907	15958
4201	83938	15940
4202	83969	15922
4203	83998	15904
4204	84028	15886
4205	84066	15869
4206	84094	15851
4207	84129	15834
4208	84167	15817
4209	84192	15798
4210	84224	15780
4211	84256	15763
4212	84287	15745
4213	84316	15726
4214	84346	15708
4215	84376	15690
4216	84410	15673
4217	84440	15654
4218	84472	15637
4219	84511	15620
4220	84543	15602
4221	84577	15585
4222	84619	15569
4223	84651	15551
4224	84678	15532
4225	84713	15515
4226	84740	15496
4227	84769	15478
4228	84795	15459
4229	84821	15440
4230	84853	15422
4231	84878	15403
4232	84903	15384
4233	84932	15365
4234	84959	15346
4235	84989	15328
4236	85019	15310
4237	85052	15292
4238	85085	15274
4239	85117	15256
4240	85145	15238
4241	85168	15218
4242	85196	15199
4243	85219	15180
4244	85243	15161
4245	85262	15140
4246	85287	15121
4247	85310	15102
4248	85338	15083
4249	85361	15063
4250	85387	15044
4251	85408	15024
4252	85434	15005
4253	85455	14985
4254	85480	14966
4255	85501	14946
4256	85526	14927
4257	85551	14908
4258	85573	14888
4259	85599	14869
4260	85627	14850
4261	85649	14830
4262	85670	14811
4263	85694	14791
4264	85714	14771
4265	85739	14752
4266	85765	14733
4267	85790	14713
4268	85814	14694
4269	85838	14674
4270	85858	14654
4271	85884	14635
4272	85906	14616
4273	85926	14595
4274	85951	14576
4275	85976	14557
4276	86003	14538
4277	86030	14519
4278	86051	14499
4279	86076	14480
4280	86100	14460
4281	86126	14441
4282	86151	14422
4283	86176	14403
4284	86197	14383
4285	86217	14362
4286	86241	14343
4287	86267	14324
4288	86291	14304
4289	86313	14284
4290	86337	14265
4291	86361	14245
4292	86384	14226
4293	86407	14206
4294	86433	14187
4295	86455	14167
4296	86484	14149
4297	86513	14130
4298	86537	14110
4299	86557	14090
4300	86582	14071
4301	86603	14051
4302	86629	14032
4303	86656	14013
4304	86679	13993
4305	86699	13973
4306	86722	13953
4307	86748	13934
4308	86774	13915
4309	86801	13896
4310	86829	13877
4311	86852	13857
4312	86875	13838
4313	86897	13818
4314	86921	13798
4315	86943	13778
4316	86967	13759
4317	86995	13740
4318	87020	13721
4319	87045	13701
4320	87067	13681
4321	87088	13661
4322	87109	13641
4323	87132	13622
4324	87151	13601
4325	87172	13581
4326	87193	13561
4327	87220	13542
4328	87242	13522
4329	87271	13503
4330	87294	13484
4331	87317	13464
4332	87342	13445
4333	87364	13425
4334	87394	13406
4335	87424	13387
4336	87447	13368
4337	87472	13348
4338	87496	13329
4339	87523	13310
4340	87547	13290
4341	87570	13270
4342	87592	13250
4343	87620	13231
4344	87643	13212
4345	87671	13193
4346	87693	13173
4347	87712	13152
4348	87736	13133
4349	87757	13113
4350	87780	13093
4351	87801	13073
4352	87829	13054
4353	87851	13034
4354	87875	13014
4355	87897	12994
4356	87920	12975
4357	87939	12954
4358	87961	12934
4359	87981	12914
4360	88006	12895
4361	88032	12875
4362	88056	12856
4363	88082	12836
4364	88107	12817
4365	88131	12797
4366	88151	12777
4367	88175	12757
4368	88198	12738
4369	88226	12719
4370	88249	12699
4371	88277	12680
4372	88297	12660
4373	88326	12641
4374	88351	12621
4375	88380	12602
4376	88403	12582
4377	88429	12563
4378	88448	12543
4379	88473	12523
4380	88499	12504
4381	88525	12484
4382	88546	12464
4383	88570	12445
4384	88594	12425
4385	88618	12405
4386	88643	12386
4387	88673	12367
4388	88696	12347
4389	88722	12328
4390	88746	12308
4391	88773	12289
4392	88796	12269
4393	88824	12250
4394	88846	12230
4395	88876	12211
4396	88901	12191
4397	88925	12172
4398	88950	12152
4399	88981	12133
4400	89005	12114
4401	89031	12094
4402	89053	12074
4403	89079	12055
4404	89100	12035
4405	89127	12015
4406	89149	11995
4407	89175	11976
4408	89195	11956
4409	89220	11936
4410	89241	11916
4411	89267	11896
4412	89292	11877
4413	89315	11857
4414	89338	11837
4415	89365	11818
4416	89389	11798
4417	89414	11778
4418	89435	11758
4419	89460	11739
4420	89486	11719
4421	89513	11700
4422	89534	11680
4423	89564	11661
4424	89592	11641
4425	89620	11622
4426	89643	11602
4427	89675	11584
4428	89693	11563
4429	89716	11543
4430	89739	11523
4431	89764	11504
4432	89789	11484
4433	89813	11464
4434	89836	11444
4435	89861	11425
4436	89887	11405
4437	89915	11386
4438	89938	11366
4439	89966	11347
4440	89991	11327
4441	90013	11307
4442	90034	11287
4443	90058	11267
4444	90082	11247
4445	90109	11228
4446	90133	11208
4447	90159	11188
4448	90184	11169
4449	90221	11151
4450	90254	11132
4451	90289	11113
4452	90335	11096
4453	90365	11077
4454	90399	11058
4455	90433	11040
4456	90466	11021
4457	90498	11002
4458	90530	10983
4459	90562	10964
4460	90601	10946
4461	90633	10928
4462	90668	10909
4463	90700	10890
4464	90730	10871
4465	90760	10852
4466	90788	10832
4467	90815	10813
4468	90837	10793
4469	90862	10773
4470	90892	10754
4471	90922	10735
4472	90950	10715
4473	90978	10696
4474	91008	10676
4475	91033	10657
4476	91060	10637
4477	91085	10617
4478	91113	10598
4479	91141	10578
4480	91172	10559
4481	91200	10540
4482	91222	10520
4483	91257	10501
4484	91293	10482
4485	91325	10463
4486	91359	10445
4487	91386	10425
4488	91422	10406
4489	91455	10388
4490	91487	10369
4491	91517	10349
4492	91548	10330
4493	91574	10310
4494	91602	10291
4495	91627	10271
4496	91660	10252
4497	91686	10232
4498	91715	10213
4499	91740	10193
4500	91770	10174
4501	91802	10154
4502	91829	10135
4503	91856	10115
4504	91882	10095
4505	91911	10076
4506	91946	10057
4507	91971	10037
4508	92004	10018
4509	92031	9998
4510	92060	9979
4511	92087	9959
4512	92123	9941
4513	92156	9922
4514	92180	9901
4515	92205	9882
4516	92234	9862
4517	92262	9842
4518	92293	9823
4519	92320	9803
4520	92351	9784
4521	92376	9764
4522	92405	9745
4523	92430	9725
4524	92458	9705
4525	92486	9685
4526	92514	9666
4527	92545	9646
4528	92571	9627
4529	92602	9607
4530	92635	9588
4531	92670	9569
4532	92701	9550
4533	92730	9530
4534	92761	9511
4535	92796	9492
4536	92821	9472
4537	92851	9452
4538	92882	9433
4539	92912	9414
4540	92948	9395
4541	92984	9376
4542	93014	9356
4543	93045	9337
4544	93076	9317
4545	93114	9299
4546	93147	9279
4547	93174	9260
4548	93204	9240
4549	93241	9221
4550	93270	9201
4551	93302	9182
4552	93330	9162
4553	93360	9143
4554	93388	9123
4555	93423	9104
4556	93454	9084
4557	93483	9065
4558	93514	9045
4559	93541	9025
4560	93566	9005
4561	93593	8985
4562	93621	8966
4563	93650	8946
4564	93688	8927
4565	93717	8907
4566	93751	8888
4567	93785	8869
4568	93815	8849
4569	93840	8829
4570	93869	8809
4571	93898	8790
4572	93935	8771
4573	93963	8751
4574	93992	8731
4575	94017	8711
4576	94042	8691
4577	94067	8671
4578	94093	8651
4579	94118	8630
4580	94151	8611
4581	94177	8591
4582	94199	8571
4583	94226	8551
4584	94265	8532
4585	94293	8512
4586	94322	8492
4587	94351	8472
4588	94376	8452
4589	94402	8432
4590	94426	8412
4591	94455	8392
4592	94478	8372
4593	94501	8351
4594	94522	8331
4595	94550	8311
4596	94577	8291
4597	94601	8270
4598	94626	8250
4599	94655	8230
4600	94679	8210
4601	94704	8190
4602	94728	8170
4603	94755	8150
4604	94782	8130
4605	94802	8109
4606	94818	8088
4607	94839	8067
4608	94858	8047
4609	94876	8026
4610	94895	8005
4611	94914	7984
4612	94933	7964
4613	94950	7943
4614	94970	7922
4615	94991	7902
4616	95009	7881
4617	95026	7860
4618	95045	7839
4619	95061	7818
4620	95081	7798
4621	95097	7777
4622	95116	7756
4623	95135	7735
4624	95150	7714
4625	95168	7694
4626	95188	7673
4627	95209	7652
4628	95230	7632
4629	95248	7611
4630	95264	7590
4631	95286	7570
4632	95304	7549
4633	95323	7528
4634	95343	7508
4635	95358	7487
4636	95377	7466
4637	95395	7445
4638	95411	7424
4639	95432	7404
4640	95450	7383
4641	95470	7362
4642	95494	7342
4643	95510	7321
4644	95529	7300
4645	95547	7280
4646	95563	7259
4647	95581	7238
4648	95598	7217
4649	95615	7196
4650	95634	7176
4651	95654	7155
4652	95670	7134
4653	95687	7113
4654	95702	7092
4655	95718	7072
4656	95738	7051
4657	95753	7030
4658	95768	7009
4659	95787	6988
4660	95803	6967
4661	95819	6947
4662	95836	6926
4663	95853	6905
4664	95868	6884
4665	95885	6863
4666	95902	6842
4667	95918	6821
4668	95936	6801
4669	95958	6780
4670	95978	6760
4671	95995	6739
4672	96011	6718
4673	96028	6697
4674	96046	6677
4675	96063	6656
4676	96081	6635
4677	96097	6614
4678	96112	6593
4679	96130	6573
4680	96148	6552
4681	96166	6531
4682	96183	6510
4683	96203	6490
4684	96219	6469
4685	96242	6448
4686	96256	6428
4687	96274	6407
4688	96295	6386
4689	96309	6365
4690	96329	6345
4691	96346	6324
4692	96361	6303
4693	96380	6283
4694	96397	6262
4695	96413	6241
4696	96432	6220
4697	96448	6199
4698	96465	6179
4699	96484	6158
4700	96498	6137
4701	96513	6116
4702	96533	6096
4703	96548	6075
4704	96565	6054
4705	96580	6033
4706	96596	6012
4707	96611	5992
4708	96629	5971
4709	96644	5950
4710	96659	5929
4711	96678	5909
4712	96695	5888
4713	96711	5867
4714	96732	5847
4715	96750	5826
4716	96769	5805
4717	96788	5785
4718	96806	5764
4719	96827	5744
4720	96843	5723
4721	96859	5702
4722	96881	5681
4723	96896	5661
4724	96912	5640
4725	96931	5619
4726	96948	5599
4727	96966	5578
4728	96981	5557
4729	97000	5537
4730	97019	5516
4731	97037	5495
4732	97055	5475
4733	97070	5454
4734	97088	5433
4735	97102	5412
4736	97121	5392
4737	97138	5371
4738	97153	5350
4739	97171	5330
4740	97189	5309
4741	97204	5288
4742	97224	5268
4743	97243	5247
4744	97260	5226
4745	97281	5206
4746	97298	5185
4747	97316	5165
4748	97331	5144
4749	97348	5123
4750	97369	5103
4751	97385	5082
4752	97402	5061
4753	97420	5041
4754	97436	5020
4755	97453	4999
4756	97474	4979
4757	97492	4958
4758	97506	4937
4759	97522	4917
4760	97536	4896
4761	97553	4875
4762	97572	4855
4763	97587	4834
4764	97603	4813
4765	97623	4793
4766	97637	4772
4767	97654	4751
4768	97676	4731
4769	97689	4710
4770	97703	4689
4771	97718	4668
4772	97733	4648
4773	97750	4627
4774	97767	4606
4775	97782	4586
